,title,releaseyear,count,avg,std,idxstart,idxstop
2384,Aftermath: The Remnants of War,2001,129,3.131782945736434,1.2223997554768131,13873192,13873320
2403,Mysteries of the Deep: Legendary Shipwrecks: Lost Ships of the Mediterranean,1999,129,3.224806201550388,1.0943144827920182,13923976,13924104
1523,JFK: A Presidency Revealed,2003,129,3.5348837209302326,1.2075120916974111,9429241,9429369
10784,The Love Trap / Directed by William Wyler: Double Feature,1929,129,2.8217054263565893,1.2846717820692464,61196992,61197120
13339,Annie Lennox: Totally Diva,1992,129,3.3720930232558137,1.1882484500068045,75351079,75351207
1420,Paul McCartney: Paul is Live in Concert,1993,129,3.449612403100775,1.2323874875768923,8744763,8744891
7673,Guns of the Magnificent Seven,1969,129,2.9379844961240313,0.8422187197234772,44376153,44376281
310,This Land Is Your Land: The Folk Years,2002,129,3.37984496124031,1.1150402255726712,2007483,2007611
17743,Summer's Lease,1989,129,3.2093023255813957,1.0318525419308542,100367339,100367467
15845,Crusty Demons: Global Assault Tour,2004,129,2.550387596899225,1.2511157210438455,90144577,90144705
8808,Deathstalker 4,1990,129,2.3178294573643408,1.1066010262873995,50665009,50665137
15194,The Fallen Ones,2005,129,2.085271317829457,0.9320395885388612,86173264,86173392
14899,Expect the Unexpected,1998,129,2.7751937984496124,1.2278443332231523,84321486,84321614
11064,Oedipus Rex,1957,129,2.7519379844961236,1.2201855733302944,62733887,62734015
17580,The Jazz Channel: Jeffrey Osborne,2000,129,2.728682170542636,1.2373511216341309,99685810,99685938
2333,Beach Girls/Pom Pom Girls,1976,129,2.3953488372093017,1.1641852103054724,13747022,13747150
11364,Chinese Chocolate,1996,129,2.0155038759689923,0.9959958292309471,64470460,64470588
3892,American Mormon,2005,129,3.3255813953488373,1.2461586912126699,22583771,22583899
7416,Fat Albert's Easter Special,1982,129,3.069767441860465,1.2830803929426715,42604650,42604778
14029,Neo Tokyo,1987,129,3.0620155038759687,1.1664026588405598,78934488,78934616
15929,Democracy University: DVD Series: Vol. 1,2004,129,2.24031007751938,1.583711633950716,90585817,90585945
9883,Death Rides a Horse,1968,129,2.852713178294574,1.0645869395412648,55763104,55763232
7639,Carnivore,2000,129,1.7984496124031009,1.095302478212717,44322018,44322146
13442,Legion of the Dead,2002,129,1.5813953488372092,0.8599411771716835,75968890,75969018
3825,David Bowie: The Best of Bowie,2002,129,3.7054263565891468,1.1707223025521154,22158729,22158857
14226,Men Behaving Badly: Series 2,1992,128,2.9609375,1.416434474691205,80051799,80051926
10552,Cartoon Network: Grossest Halloween Ever,2005,128,3.0,1.231107225224513,59674996,59675123
12229,Insan,2005,128,2.46875,1.1105847277448038,68904039,68904166
11868,Deanna Durbin: It Started with Eve / Can't Help Singing,1941,128,3.3828125,1.118879837088751,66971082,66971209
17502,The Dimension Travelers,1998,128,2.3828125,1.2062408921288277,99141536,99141663
6582,Two-Way Stretch,1960,128,2.9296875,0.9936013548419456,37961798,37961925
8763,Laffapalooza! #2,2004,128,2.921875,1.3841139708763148,50533425,50533552
2119,Patti Labelle: Live! One Night Only,2000,128,3.609375,1.359195390433252,12438004,12438131
9930,Alone in the Dark,1982,128,2.4453125,1.0443942154874997,55903346,55903473
5359,Night Tide,1963,128,2.6328125,0.967205169467032,30506655,30506782
14008,Venus in Furs,1970,128,2.390625,1.1873971994977082,78637747,78637874
6379,Fires Within,1991,128,2.4453125,1.0443942154874997,36893997,36894124
2363,Dizzy's Dream Band,1982,128,3.2890625,1.186857350777148,13833371,13833498
4840,Paul McCartney and Friends: The PETA Concert for Party Animals,2000,128,2.453125,1.3742007620340633,27749566,27749693
853,Out of Time,2000,128,2.796875,1.048506191862976,5468165,5468292
15609,An Evening with the Alvin Ailey American Dance Theater,1986,128,3.0390625,1.2209265420547422,88193231,88193358
17248,Rabid Grannies,1989,128,2.3828125,1.153263668830225,97586660,97586787
10740,War Stories,2002,128,2.78125,1.0453580427298579,60822412,60822539
2515,Yaadon Ki Baaraat,1973,128,3.2421875,1.1574898335811636,14308320,14308447
5294,Don's Party,1976,128,2.4453125,1.2362278420031438,30353619,30353746
6097,God of Gamblers Return,1994,128,3.2109375,1.1702853801931177,35338237,35338364
10695,Gunsmoke: The Last Apache,1990,128,3.015625,1.2746591149695672,60547417,60547544
12020,A Moment of Romance,1990,128,2.9375,1.291498644985739,67435275,67435402
5229,Ballet Favorites,1999,128,3.2109375,1.2288990483736857,30093360,30093487
8796,DiG!: Bonus Material,2004,128,3.8671875,1.0259987036267395,50590124,50590251
7504,Drop Squad,1994,128,2.5546875,1.1236700037572196,43269564,43269691
17102,A.K.A. Cassius Clay,2001,128,3.078125,1.2845802755666926,96727857,96727984
14496,Getter Robo Armageddon: Vol. 1: Resurrection,1998,128,2.6484375,1.2157163767070631,82371609,82371736
4420,Troma's War,1988,128,2.359375,1.1020887484113973,25504893,25505020
6754,Viruddh,2005,128,3.3828125,1.173410452417972,38873963,38874090
11174,10 Tokyo Warriors,2004,128,2.8359375,1.1909643135265429,63220656,63220783
6863,Bade Miyan Chote Miyan,1998,128,2.71875,1.2804875780342424,39732634,39732761
5503,The Secret Agent,1996,128,2.3359375,0.9542449874606364,31546899,31547026
6830,The Work of Director Mark Romanek,2005,128,3.796875,1.220651561410954,39631028,39631155
17036,The Ultimate Beginner Series: Guitar Theory Basics,1996,128,2.96875,1.0528050329951886,96563092,96563219
17199,Celia Cruz: Fania Allstars in Africa,1998,128,3.328125,1.3235214332888607,97295237,97295364
7285,I'll Take Manhattan,1987,128,3.0546875,1.2330639794202691,42032259,42032386
13200,Bellydance Fitness for Weight Loss: Too Hip,2004,128,2.65625,1.1887329126006396,74682549,74682676
4296,Dinotopia: Quest for the Ruby Sunstone,2005,128,3.1484375,1.0903686571952396,24551070,24551197
4019,Searching for Paradise,2002,128,2.328125,0.9446343125119899,23146270,23146397
10305,No. 3,1997,127,3.0,1.1637571519270749,58178121,58178247
9873,Lorna Doone,2000,127,3.2677165354330713,1.118553754776678,55737083,55737209
14408,Rugrats All Grown Up: Interview with a Campfire,2004,127,3.078740157480315,1.3138049521016826,81493004,81493130
15521,The Millionairess,1960,127,2.4724409448818903,1.0709240373418591,87772644,87772770
11210,Comedy Club Superstars,2004,127,2.4881889763779528,1.1560599780934144,63435899,63436025
4285,The Graffiti Artist,2004,127,3.141732283464567,1.1344595955771841,24542103,24542229
15263,"Don't Raise the Bridge, Lower the River",1968,127,2.7165354330708658,1.1562744803641338,86419302,86419428
949,McKenzie Break,1970,127,2.9291338582677167,0.9572031302057388,5877853,5877979
5105,Shakira: Live and Off the Record,2003,127,3.779527559055118,1.1005609580885762,29268793,29268919
7872,Rockapella,2000,127,3.1968503937007875,1.3976322501830778,45675447,45675573
7133,City of Glass,1998,127,3.0629921259842523,1.2279425946216018,41314879,41315005
7774,Android,1983,127,2.598425196850393,1.066747522097217,45121833,45121959
1727,Raging Bull: Collector's Edition: Bonus Material,1980,127,4.070866141732283,1.0880966721338394,10441904,10442030
4220,The Best of the Abbott and Costello Comedy Hour,1952,127,2.9291338582677167,1.2178534256362432,24167677,24167803
14861,Judaai,1997,127,2.9527559055118107,1.1073005248029573,83883168,83883294
14984,Sahib Bibi Aur Ghulam,1962,127,3.31496062992126,1.2962744156445891,85046927,85047053
17203,"Satyam, Shivam, Sundaram",1978,127,3.0314960629921264,1.1565425522570931,97411873,97411999
174,Shakedown,2002,127,2.118110236220472,0.9102580167948612,939307,939433
6416,The Minion,1998,127,2.4645669291338583,1.0023223080925707,37028033,37028159
13509,Alicia Keys: Unplugged,2005,127,3.7086614173228343,1.3867212574961458,76397717,76397843
12600,Knowing Me Knowing You with Alan Partridge: The Complete Series,1994,127,3.4330708661417324,1.4119320051277164,70628585,70628711
8554,Pups,1999,127,2.4724409448818903,1.1693377333779449,49337975,49338101
11564,Deewana,2003,127,2.8976377952755907,1.0999974636283667,65356789,65356915
12709,Presidential Bloopers,2000,127,2.7480314960629917,1.1770007521924282,71323606,71323732
8812,Alice's Adventures in Wonderland,1972,127,2.9685039370078736,1.1497141573822978,50688648,50688774
14639,Twelve Nights,2000,127,2.7165354330708658,1.078768894381301,82859825,82859951
2793,Case Closed: Season 5,2004,127,4.393700787401576,1.0129669551392606,16005146,16005272
17227,National Geographic: Inside Shock and Awe,2005,127,3.2125984251968505,1.1407272252897291,97472992,97473118
17572,Hollywood Musicals of the '50s,1999,127,2.62992125984252,1.1691786578438164,99667048,99667174
1776,Queensryche: Operation Live Crime,2001,127,3.905511811023622,1.2576260029302535,10964953,10965079
11959,Out of the Past,1998,127,2.881889763779528,1.2011423252411724,67210610,67210736
2684,Kimagure Orange Road Movie: I Want to Return to That Day,1988,127,3.236220472440945,1.2886952011513984,15376528,15376654
1465,Angel Links,2001,127,3.0551181102362204,1.117555590501428,9202080,9202206
4830,Dreamers,2000,127,1.889763779527559,0.7759002539259849,27735842,27735968
2664,World Class Trains,1999,127,3.070866141732284,1.1166675843298164,15204473,15204599
12701,Alien Files,1999,127,2.5748031496062986,1.270623165602791,71115156,71115282
17011,Les Vampires,1915,127,3.31496062992126,1.1412162830722357,96521347,96521473
11867,Benny Goodman: Adventures in the Kingdom of Swing,2000,127,3.3622047244094486,1.2528348411463812,66970955,66971081
1830,Dein Perry's: Tap Dogs,1997,127,3.2440944881889764,1.3323151091716632,11144080,11144206
11125,Black Circle Boys,1997,127,2.566929133858268,1.1473389354385504,62853109,62853235
12212,The Item,2001,126,1.746031746031746,0.9915236626502484,68878757,68878882
16475,Firelight,1997,126,3.8333333333333335,1.0370134162086937,93535095,93535220
465,Avalanche,1978,126,2.3253968253968256,1.1114795307568688,3027517,3027642
14613,The Giallo Collection: Short Night of Glass Dolls,1971,126,2.4761904761904763,1.0743346831122358,82827929,82828054
7440,A Touch of Frost: Seasons 7 & 8,2003,126,3.9047619047619047,1.3418097908195594,42649842,42649967
15998,Lady in Cement,1968,126,2.8968253968253967,0.9986448363638952,90985261,90985386
10073,On Approval,1943,126,2.8571428571428568,1.1933299129658732,56973812,56973937
11015,O: Bonus Material,2001,126,2.6111111111111107,1.234248194935662,62560725,62560850
16673,Eight Clouds Rising,2004,126,3.007936507936508,1.1162297065897857,94758544,94758669
10368,Saudade Do Futuro,2000,126,3.055555555555556,1.2038664928586829,58351846,58351971
9847,Royal Warriors,1986,126,2.7777777777777777,1.0532556397574029,55514149,55514274
11698,Ghost Stories #3,1998,126,2.2777777777777777,1.138356437671748,66015575,66015700
10414,Jekyll & Hyde: The Musical,2001,126,2.952380952380953,1.3023613648740329,58715032,58715157
7704,Bloodfist 7: Manhunt,1995,126,2.4047619047619047,1.328434879482221,44591639,44591764
11271,Uprising: Bonus Material,2001,126,2.8809523809523814,1.294721535649764,63793231,63793356
10681,Teorema,1968,126,2.619047619047619,1.1605769149479943,60439420,60439545
778,Unsolved Mysteries: Psychics,1987,126,3.095238095238096,1.2625784365297954,5278737,5278862
6983,Colonel Redl,1985,126,2.9285714285714284,1.2030290568247408,40559985,40560110
11780,Freddie Mercury Tribute Concert,1992,126,3.761904761904762,1.2625784365297954,66419003,66419128
6341,Revenge of the Kung Fu Master,1994,126,3.2460317460317465,1.2129362768466454,36714528,36714653
11142,Meditation and Mindfulness: Stress Reduction/ Mindful Parenting,2000,126,2.595238095238096,1.3224470549522682,62922925,62923050
15655,Intruder,1988,126,2.595238095238096,1.216151694202108,88490827,88490952
8345,Laawaris,1981,126,3.4682539682539684,1.1997784711956496,48327701,48327826
7336,The Quick & Dirty Guide to Salsa: Part 1: Beginners,2004,126,2.8492063492063493,1.0620993012303384,42345874,42345999
6082,The House on Carroll Street,1988,126,2.8015873015873014,0.8999104123827775,35263699,35263824
4169,Reign in Darkness,2002,126,1.761904761904762,0.8584645893961879,23886287,23886412
16890,A Stranger in the Kingdom,1999,126,2.8015873015873014,1.0080614845653746,95804305,95804430
15460,There's Something About McConkey,2000,126,3.238095238095238,1.371064766560759,87287763,87287888
1878,Dead Silence,1997,126,3.071428571428572,0.9609731462195508,11264945,11265070
17423,Cartouche,1962,126,2.9682539682539684,1.1404295204245118,98768295,98768420
13047,Lancelot of the Lake,1974,126,3.2301587301587302,1.1489311693689896,73724872,73724997
14004,Fiona,1998,126,2.1746031746031744,1.054689942246363,78636307,78636432
12480,Camelot,1999,126,2.7063492063492065,1.162014263206866,70250840,70250965
2392,"Picasso: Magic, Sex, Death",2003,126,3.3650793650793656,1.2573793268059412,13881957,13882082
12373,Jack-O,1995,126,2.055555555555556,1.1290223018278651,69734795,69734920
4791,Zero Woman: Assassin Lovers,1996,126,2.5793650793650795,1.1842429408307795,27525613,27525738
12341,Goddess of Mercy,2004,126,2.9761904761904763,0.9633299201973291,69666931,69667056
13325,Miami Guns,2004,126,3.031746031746032,1.259481550785865,75186237,75186362
17190,Chains of Gold,1991,126,2.3968253968253967,1.054689942246363,97173341,97173466
1813,The Spiritual Guide to Weight Loss,2003,126,1.9206349206349207,1.124074042943188,11028508,11028633
2814,The Spring,2000,126,2.563492063492064,1.0350679123952908,16128264,16128389
2982,Dark Ages,1999,126,2.6031746031746037,1.2603814305463694,16933519,16933644
1364,A Fishy Story,1989,126,2.4206349206349205,1.0492111519233065,8558536,8558661
14310,Dr. Strangelove: Bonus Material,1964,126,4.0,1.0312575156051291,80511907,80512032
10116,James Brown Live: House of Blues,2000,126,2.888888888888889,1.2229435101116333,57089872,57089997
17430,Rowing with the Wind,1988,126,2.261904761904762,1.0478895754602569,98841445,98841570
3397,Tripping the Rift: Season 1,2004,126,4.0,1.1055415967851334,19801552,19801677
12548,Lynyrd Skynyrd Lyve: The Vicious Cycle Tour,2003,125,3.536,1.3537739840904022,70464470,70464594
5072,The Warrior from Shaolin,1984,125,2.6239999999999997,1.1707365203153095,29036427,29036551
17449,Grand Teton / Yellowstone,2002,125,2.912,0.9880566785362064,99029102,99029226
12570,Pirates of the XXth Century,1979,125,2.832,1.224653420360226,70514960,70515084
10324,Aashiqui,1990,125,2.656,1.1805354717245902,58217305,58217429
9830,The Rat Pack's Las Vegas,2001,125,3.032,1.1022594975775897,55374141,55374265
6761,Directors: Rob Reiner,1997,125,2.872,1.1169673227091292,39014409,39014533
1675,McMillan and Wife: Season 1,1971,125,3.0239999999999996,1.2228753002657302,10287137,10287261
6842,Lenny Bruce Without Tears,1972,125,2.8160000000000003,1.1550515140027304,39661392,39661516
6773,Going Places,1974,125,3.2239999999999998,1.232,39099617,39099741
16016,Mango Yellow,2003,125,2.536,1.0921098845812174,91138699,91138823
4479,Octopus 2: River of Fear,2001,125,2.168,1.0787845011864048,25946716,25946840
16604,Extreme Engineering: Subways in America,2004,125,3.344,1.1107042810757508,94382214,94382338
10156,King of the Cage #5: Cage Wars,2000,125,2.832,1.237649384922887,57412599,57412723
573,Lord of the Rings: The Return of the King: Extended Edition: Bonus Material,2003,125,4.552,0.6627940856706553,3567928,3568052
14242,NASCAR: Winston Cup 2003 Year in Review,2003,125,3.264,1.3514081544818353,80088466,80088590
17312,Striptease: The Greatest Exotic Dancers of All Time,2004,125,2.52,1.2039933554633928,97909235,97909359
9004,Razor Blade Smile,1998,125,2.32,1.2106196760337244,51410946,51411070
151,Love and Rage,1998,125,2.272,0.9327464821697266,757188,757312
3415,Big Bullet,1996,125,2.8960000000000004,1.185404572287453,19847988,19848112
2681,Great Lodges of the Canadian Rockies,2004,125,3.616,1.205215333457055,15375848,15375972
2642,Kundalini Yoga,2000,125,2.504,1.0999927272486851,15167808,15167932
7989,The Damned Don't Cry,1950,125,3.488,1.1143859295594143,46535809,46535933
3694,The Snurks,2004,125,2.8080000000000003,1.1433004854367903,21435381,21435505
4376,Judge,1991,125,2.592,1.1320494688837586,25178897,25179021
14842,The Convent,1995,125,2.008,1.099061417756078,83848865,83848989
3957,Cartoon Crazys Goes to War,1998,125,2.928,1.2011727602639015,22889581,22889705
11477,Milton Berle's Buick Hour #1,1954,125,2.432,1.1547190134400662,65003168,65003292
11497,Fangs,2001,125,2.336,1.0950360724651949,65036403,65036527
12047,I See a Dark Stranger,1946,125,2.92,1.1214276615100949,67826936,67827060
12987,REO Speedwagon: Live Plus,2001,125,3.264,1.2970366224590577,73228467,73228591
11661,Lingerie Bowl 2004: The Ultimate Catfight,2004,125,2.208,1.1885857141998637,65846738,65846862
14037,Kyo Kara Maoh: God Save Our King,2005,125,4.2,1.0430723848324237,78943700,78943824
11736,Absolution,2003,125,1.4,0.8854377448471462,66319614,66319738
12150,Lip Service,2001,125,1.96,0.9666436778875656,68343925,68344049
10053,She Shoots Straight,1989,125,2.688,1.046258094353396,56823688,56823812
891,Cartoon Crazys Sci-Fi,1998,125,2.32,1.0244998779892558,5731647,5731771
1702,Baby Genius: A Trip to the San Diego Zoo,2002,125,2.784,1.3058882034845096,10414138,10414262
12054,The Indian Fighter,1955,125,2.8,0.9208691546577072,67906054,67906178
5357,Faerie Tale Theatre: The Tale of the Frog Prince,1982,125,3.208,1.2476922697524415,30506004,30506128
470,I Was a Teenage Zombie,1987,124,2.0080645161290325,1.0887694129370766,3039398,3039521
17237,Science of the Swastika,2001,124,3.040322580645161,1.0655847519947266,97537228,97537351
2030,The Berenstain Bears: Adventure & Fun for Everyone,2003,124,3.0241935483870965,1.1105339436317907,11886086,11886209
6654,The Boy with Green Hair,1948,124,3.0645161290322585,0.8957060243170851,38386288,38386411
4283,Second Thoughts: Surfing,2004,124,3.161290322580645,1.2272911212739872,24503461,24503584
1376,Strictly Sinatra,2001,124,2.524193548387097,0.9875328469622388,8589548,8589671
11332,Detonator 2: Night Watch,1995,124,2.7016129032258065,0.9330822899581294,64318161,64318284
11847,Dangerous Living,2003,124,3.056451612903226,1.2398128068566583,66652983,66653106
1223,Circle of Deceit,1981,124,2.9596774193548385,1.0806150693932564,7559378,7559501
8831,Kipper: Friendship Tails,1998,124,3.169354838709677,1.4069056310693522,50731645,50731768
3264,The Best of Mr. Peabody & Sherman: Vol. 1,1961,124,3.0241935483870965,1.3408213038994552,19011885,19012008
8965,Cameron's Closet,1989,124,2.4838709677419355,1.0198345135185316,51251136,51251259
14200,For Real,2002,124,2.8629032258064515,1.1023046050197098,79950743,79950866
11902,The Kinks: One for the Road,1980,124,3.0806451612903225,1.140152608585221,67080038,67080161
14627,The Bridge of San Luis Rey,1944,124,2.5967741935483866,1.0466486827682338,82854173,82854296
16195,After Image,2001,124,1.9274193548387095,0.8629785918248326,92092500,92092623
17042,Ex-Driver: The Movie,2004,124,3.177419354838709,1.3201196615897033,96582767,96582890
11816,Love Etc.,1996,124,2.9838709677419355,1.2047210289291976,66493434,66493557
17220,The Great Texas Dynamite Chase,1976,124,2.427419354838709,1.0863774302311846,97464070,97464193
1505,Hi Life,1998,124,2.5645161290322585,0.9353448172514828,9379404,9379527
11235,Billy Joel: The Essential Video Collection,2001,124,3.3548387096774195,1.1513915030693385,63577150,63577273
10092,Kenny Chesney: Greatest Hits,2004,124,3.5725806451612905,1.326974409024543,57012239,57012362
9763,Jay Jay the Jet Plane: Liking Yourself Inside and Out,2002,124,2.943548387096774,1.265563876332619,55144047,55144170
2980,A Very Long Engagement: Bonus Material,2004,124,3.5080645161290325,1.2014505194457152,16932261,16932384
922,Mondo Bizarro / Mondo Freudo: Double Feature,1966,124,2.185483870967742,1.1665149051484094,5811817,5811940
15009,Titanic,1943,124,3.0,0.9069623173877128,85098253,85098376
8496,The Best of the Improv: Vol. 2,2001,124,2.4516129032258065,1.1594968229426728,49146633,49146756
7061,Red Siren,2002,124,2.7016129032258065,1.1142756848145752,40965932,40966055
8559,The Complete Holy Bible: King James Version,2003,124,3.088709677419355,1.4312869055627455,49343113,49343236
15612,Queen of the Stardust Ballroom,1975,124,2.9032258064516134,1.1029239353083071,88211841,88211964
703,Extreme Engineering: Building Hong Kong's Airport,2004,124,3.758064516129033,1.0952313626687071,4806891,4807014
6343,Read-Along: Beauty and the Beast,2002,124,2.919354838709677,1.3595348717991302,36714838,36714961
7407,Todd McFarlane: The Devil You Know,2001,124,2.620967741935484,1.1187027476810338,42577122,42577245
3947,"Skinny Tiger, Fatty Dragon",1990,124,2.661290322580645,1.2173947379428185,22865837,22865960
13465,Bulldog Drummond Escapes/ Bulldog Drummond's Secret Police,1937,124,2.7096774193548385,1.029987422005781,76000118,76000241
11537,The Wounds,1998,124,2.967741935483871,1.269591526074479,65290926,65291049
5103,Stephen Sondheim's Putting It Together,2000,124,3.5241935483870965,1.240861496244284,29268406,29268529
2146,Prenatal Yoga,2003,124,3.169354838709677,1.0604455408257571,12686314,12686437
14919,Still Bout It,2003,124,2.548387096774193,1.3757979427184592,84488170,84488293
1932,Sherlock Hound,1984,124,3.129032258064516,1.276131641603386,11426844,11426967
5617,In Heaven as it is on Earth,1998,124,3.0080645161290325,1.1394393622978791,32237447,32237570
14442,The Trench,1999,124,2.9758064516129035,1.1321098607169582,81988595,81988718
3063,Eat Your Heart Out,1997,124,2.8145161290322585,1.080374304043107,17396910,17397033
4739,WWE: Survivor Series 2003: A Fall from Grace,2003,124,3.838709677419355,1.2975603458786302,27419224,27419347
11490,Eaten Alive,1980,124,2.4838709677419355,0.9287858096056752,65021917,65022040
3107,Club Vampire,1997,124,1.879032258064516,1.125888480235569,17585436,17585559
5599,Project Grizzly,1997,124,2.548387096774193,1.2005028429631222,32207391,32207514
680,Ninja vs. Bruce Lee,1987,124,2.3225806451612905,1.2860817405967466,4519361,4519484
1234,Warlock,1959,124,3.169354838709677,0.964881525349334,7634109,7634232
5862,Robert Rauschenberg: Inventive Genius,1999,123,3.4552845528455283,1.1423270538210444,33803498,33803620
1012,Route 9,1998,123,2.6341463414634148,1.0458457711145366,6077610,6077732
17352,Messenger of Death,1988,123,2.902439024390244,1.0925812960866559,98058664,98058786
14965,WWE: Bad Blood 2003,2003,123,3.6910569105691056,1.420695359922132,85015646,85015768
12910,One Night With Blue Note,1985,123,3.6585365853658534,1.2351838564483493,72690789,72690911
7296,Garfield and Friends: Vol. 4,1989,123,3.3414634146341466,1.348466568387917,42086360,42086482
2299,Festival Express: Bonus Material,2003,123,3.2601626016260163,1.0732323214649913,13630206,13630328
12923,Search for a Safe Cigarette: Nova,2001,123,3.2439024390243905,1.2052828390834962,72734586,72734708
11259,The Wiggles: Wiggly Safari,2002,123,3.333333333333333,1.2601888274218305,63631053,63631175
9354,Nymphoid Barbarian in Dinosaur Hell,1991,123,1.6178861788617886,1.024261186863325,53027742,53027864
1513,Pendulum,2001,123,2.382113821138212,0.958660355966418,9395969,9396091
13918,Billy Blanks: Tae Bo: Contact 2,2004,123,2.9349593495934965,1.0724930109376685,78240450,78240572
1854,The Ghosts of Edendale,2004,123,1.8943089430894309,0.9440701376907176,11194017,11194139
16125,Italian Movie,1993,123,2.138211382113821,1.0769212610363277,91574436,91574558
17080,Death Ride to Osaka,1983,123,1.951219512195122,0.96148308997205,96646063,96646185
5333,Dokken: One Live Night,1996,123,2.813008130081301,1.3395157084809552,30445680,30445802
17393,Rough Air,2001,123,2.5365853658536586,1.038233983111842,98582284,98582406
3989,Harold Robbins' Body Parts,2000,123,2.1219512195121952,0.9592117856099268,23009811,23009933
15126,Dukes of Hazzard: TV Favorites,1979,123,3.2439024390243905,1.2052828390834962,85687919,85688041
4207,Desperate Souls,2005,123,1.6422764227642277,0.8470904896020232,24111764,24111886
15528,See How They Run,2002,123,2.910569105691057,1.1117124422113358,87774015,87774137
4792,The League of Gentlemen: Christmas Special,2000,123,3.463414634146341,1.4555343383762354,27525739,27525861
309,Love in a Cold Climate,2001,123,3.268292682926829,1.2102084126883197,2007360,2007482
6636,Area 88 Act #1: The Blue Skies of Betrayal,1985,123,2.6991869918699187,1.2424402905585228,38315521,38315643
16286,Venus Rising,1995,123,1.804878048780488,0.9165021574661432,92499926,92500048
16943,Sesame Street: Sing Along,2004,123,2.8699186991869916,1.2094435298627064,96074231,96074353
11065,Clockwise,1986,123,3.3008130081300813,1.1542425056208976,62734016,62734138
15546,Michelangelo: Self Portrait,1989,123,3.1788617886178865,1.154929486639334,87969348,87969470
9936,The Cool and the Crazy,1994,123,2.0569105691056917,0.8769942478154017,55908537,55908659
16594,Foul King,2000,123,2.756097560975609,1.2253518719102898,94363848,94363970
13565,Soldier Child,1998,123,3.1300813008130084,1.0665600779582192,76652613,76652735
16028,Good Night Maisy,2004,123,3.1382113821138216,1.2898931905869109,91145692,91145814
13553,Southlander: Diary of a Desperate Musician,2001,123,2.4065040650406506,1.1675657281961782,76619548,76619670
9902,Le Notti Bianche,1957,123,3.2601626016260163,1.1675657281961782,55839601,55839723
218,Waltz of the Toreadors,1962,123,2.5691056910569112,1.1552728239565275,1311222,1311344
4716,An Intimate Evening with Anne Murray,1999,123,3.1707317073170733,1.4009713069209462,27338400,27338522
12496,Perfect Harmony,1991,123,3.268292682926829,1.2883036728043178,70322662,70322784
15979,Navy Seals: America's Secret Warriors,1998,123,2.4390243902439024,1.2696990326654018,90854705,90854827
12463,Teen Spirit: A Tribute to Kurt Cobain,2000,123,2.292682926829268,1.1668295402017248,70180842,70180964
8042,Drole de Drame,1937,123,2.975609756097561,1.1649586658925508,46745213,46745335
17618,The Big Town,1987,123,2.8699186991869916,0.9538910438155284,99849391,99849513
2070,2000 Years of Christianity,2002,123,2.6422764227642275,1.2759825246707934,12205909,12206031
5714,Chef!: Series 3,1996,123,3.4715447154471546,1.2835748051908988,32661725,32661847
8113,Kimagure Orange Road TV Series,1987,123,3.3902439024390243,1.4005466200096814,47214427,47214549
4445,H.G. Wells' The War of the Worlds: The Real Story,2005,123,2.4552845528455283,1.184260137596982,25839563,25839685
15029,Sid Caesar Collection: The Fan Favorites,2004,123,2.813008130081301,1.3395157084809552,85129480,85129602
13121,New World Disorder,2000,123,3.2926829268292686,1.2411095699031796,74009974,74010096
12079,Two's Company: Series 1,1975,123,2.9512195121951224,1.2932197075427665,67937231,67937353
14113,Ghayal,1990,123,3.097560975609756,1.2585617946677954,79455951,79456073
9056,The Tao of Skateboarding,2003,123,2.9349593495934965,1.3777549630413033,51640479,51640601
6214,The Work of Director Anton Corbijn,2005,123,3.0,1.1825286397123065,36175661,36175783
433,Morrissey: Oye Esteban!,2000,122,3.704918032786885,1.3162821748292346,2847328,2847449
10961,Dance 'Til Dawn,1988,122,3.081967213114754,1.2777423990262209,62261691,62261812
404,Short: International Release,2000,122,2.2868852459016398,0.9186546488646741,2743973,2744094
5634,Joe Pass: An Evening With,2004,122,3.6557377049180326,1.239847239422232,32311889,32312010
9105,The Best Way to Walk,1976,122,2.540983606557377,1.0491803278688523,51899488,51899609
3198,Torso,2001,122,2.672131147540984,1.0278309402896548,18312495,18312616
5849,The Fabulous Story of the Cuban Cigar,1999,122,2.9918032786885247,1.112491677178993,33544591,33544712
1366,Rick Springfield: The Beat of the Live Drum,1985,122,2.795081967213114,1.4080478556402758,8558960,8559081
8877,Oswald: On-the-Go Oswald,2003,122,2.860655737704918,1.4218181258947349,50895023,50895144
355,R.E.M.: Road Movie,1996,122,3.057377049180328,1.2822826746992706,2292579,2292700
5835,Legend of the Dragon Kings: Iron Dragon,1991,122,3.065573770491804,1.2527851261995282,33485281,33485402
15765,Kelly Clarkson: Miss Independent,2003,122,3.1065573770491803,1.4130966869637316,89231264,89231385
8335,Irish Empire,2000,122,2.844262295081968,1.0713901786034103,48307274,48307395
3641,Perceval,1978,122,2.3688524590163933,1.249267455332512,21185656,21185777
2540,Boudu Saved from Drowning,1932,122,3.39344262295082,1.2903003656486811,14498280,14498401
10041,The Flaming Brothers,1987,122,2.5901639344262297,1.143435278194873,56659095,56659216
3491,Karen Voight: Slim Physique,2002,122,3.040983606557377,1.1117667300411256,20374429,20374550
11164,Lady Dragon,1992,122,2.442622950819672,1.1668170261819175,63141681,63141802
2916,Harold and the Purple Crayon: The Complete Series,2001,122,3.5245901639344264,1.3070622469034523,16637846,16637967
