,title,releaseyear,idx,count,avg,std
15274,Boy Meets Girl,1984,86484826,121,2.1818181818181817,1.1134044285378082
15275,No Direction Home: Bob Dylan,2005,86484947,1969,4.164042661249365,0.9098563670394252
15276,Vatel,2000,86486916,3627,3.395092362834298,1.014756391080719
15277,Dead Heat,2002,86490543,365,2.6904109589041094,0.9186297692926064
15278,Double Impact,1991,86490908,6697,2.8624757354039123,1.0951683802693788
15279,Discovering the Real World of Harry Potter,2002,86497605,801,2.8114856429463173,1.1364653418668502
15280,Once Upon a Time in China,1991,86498406,6644,3.464328717639976,1.10282229928171
15281,The Jesus Film,1979,86505050,137,3.343065693430657,1.3904678423113177
15282,The Dick Cavett Show: Rock Icons,1969,86505187,188,3.2606382978723403,1.0574676782049495
15283,Izo: Special Edition,2004,86505375,109,2.6422018348623855,1.2379543334629726
15284,Rose Hill,1997,86505484,453,3.150110375275938,1.093622385283025
15285,Led Zeppelin: Inside Led Zeppelin 1968-1972,2005,86505937,96,3.34375,1.0490881457246575
15286,City Hall,1996,86506033,5318,3.1897329823241822,0.8792838957888119
15287,Kumu Hula: Keepers of Culture,1989,86511351,81,2.962962962962963,1.1594426549998909
15288,Bob the Builder: The Knights of Fix-a-Lot,2002,86511432,520,3.5519230769230767,1.121981486309512
15289,Nine Months,1995,86511952,18542,3.1987380002157266,0.9499572928426012
15290,The Bad and the Beautiful,1952,86530494,2350,3.266382978723404,1.0906262607150718
15291,Hiroshima Mon Amour,1959,86532844,1537,3.7488614183474303,1.0872959264494004
15292,Chasing Liberty,2004,86534381,23270,3.3868929952728837,0.9647371475158856
15293,Pollyanna,1960,86557651,11005,3.6403452975920034,1.0813560524262855
15294,Bonanza: Season 2 Two-Pack,1959,86568656,228,3.074561403508772,1.2630589020664311
15295,Bells Are Ringing,1960,86568884,382,3.43717277486911,0.9921051532324134
15296,Carnival of Souls,1962,86569266,2128,3.093984962406015,1.176445480971678
15297,Armored Trooper Votoms Stage 1: Uoodo City,1983,86571394,184,2.722826086956522,1.3081353523963166
15298,Hell Up in Harlem,1973,86571578,192,3.1458333333333335,1.1944242569353467
15299,X,2001,86571770,1029,3.873663751214772,1.1595617145844166
15300,A Gentleman's Game,2001,86572799,536,3.0858208955223883,0.9774054128435725
15301,Tenchi Forever: Tenchi Muyo in Love 2,1999,86573335,1536,3.3639322916666665,1.3890292457020412
15302,Campfire,2002,86574871,116,2.3706896551724137,1.0948954635488635
15303,Ernest in the Army,1998,86574987,84,2.75,1.261848606117986
15304,The Ladykillers,2004,86575071,35686,2.7392534887631004,1.0321399283648824
15305,Mari-Cookie and the Killer Tarantula,1998,86610757,94,1.7659574468085106,0.9500899387985579
15306,Christmas in Connecticut,1992,86610851,413,2.7869249394673123,1.1678184735231731
15307,Farscape: Season 4,2002,86611264,4299,4.356129332402884,1.0511202048596744
15308,The Fresh Prince of Bel Air: Season 2,1991,86615563,915,3.919125683060109,1.0793720601873378
15309,Hard Core Logo,2000,86616478,874,2.425629290617849,1.1861451822888303
15310,Space Battleship Yamato: The Movie,1974,86617352,162,3.2037037037037037,1.197419493357571
15311,"Dr. Quinn, Medicine Woman: Season 1",1993,86617514,1721,3.6037187681580476,1.3609768938835605
15312,My Mother's Castle,1990,86619235,1088,3.7325367647058822,1.0715094658532243
15313,Point of Origin,2002,86620323,616,2.814935064935065,0.9071349552036172
15314,To Have and Have Not,1944,86620939,6819,4.044727965977416,0.8698362155315533
15315,Saturday Night Live: The Best of Eddie Murphy,2000,86627758,5096,3.89010989010989,1.0136878692400413
15316,Barbarian Queen,1985,86632854,271,2.2767527675276753,1.0595611819454782
15317,Queer as F**k,2002,86633125,276,2.130434782608696,1.1907012119677525
15318,Coming Out Party,2003,86633401,445,2.9078651685393258,1.1048640893692674
15319,Devil in a Blue Dress,1995,86633846,6350,3.371023622047244,0.9224981784295178
15320,Those Magnificent Men in Their Flying Machines,1965,86640196,1217,3.6433853738701725,0.9581331359533043
15321,The Learning Curve,2001,86641413,155,2.3741935483870966,1.016942838478432
15322,Love Can Seriously Damage Your Health,1996,86641568,343,2.8658892128279883,1.1010608504858204
15323,Night of the Living Dead,1968,86641911,23084,3.545875931381043,1.117441345124322
15324,Plymptoons,1992,86664995,251,3.2151394422310755,1.1084292574643075
15325,Female Prisoner 701 Scorpion,1972,86665246,157,3.267515923566879,1.169583548318816
15326,Cheers: Season 2,1983,86665403,3828,3.952455590386625,1.0267257965995191
15327,Nemesis,1993,86669231,478,2.6506276150627617,1.1522715528998995
15328,How To Be A Player,1997,86669709,2226,3.353548966756514,1.162215284703133
15329,"Babar, King of the Elephants",1999,86671935,325,2.9261538461538463,1.1717543616405568
15330,40 Days and 40 Nights,2002,86672260,37015,3.1382142374712956,1.0329031851527055
15331,Dora the Explorer: Egg Hunt,2003,86709275,1516,3.8891820580474934,1.0864306332870852
15332,"Sgt. Kabukiman, N.Y.P.D.",1996,86710791,247,2.9554655870445345,1.2411796032485394
15333,Lawrence of Arabia: The Battle for the Arab World,2003,86711038,397,3.6574307304785894,1.0253838494206036
15334,Blood Angels,2004,86711435,271,2.3284132841328415,1.0232918765535959
15335,Khoobsurat,1999,86711706,88,2.5795454545454546,1.1747494017980147
15336,Operation Delta Force 2,1997,86711794,426,3.295774647887324,1.2397300122232402
15337,Coneheads,1993,86712220,11952,2.9226907630522088,1.0616286593704065
15338,Freddy vs. Jason: Bonus Material,2003,86724172,308,2.8766233766233764,1.2317652947179973
15339,The Road to Bali,1952,86724480,1791,3.58179787828029,1.0250264832497984
15340,Devil Girl from Mars,1954,86726271,137,2.4525547445255476,1.1267860302435162
15341,The Fairy Faith,2000,86726408,280,2.867857142857143,1.1863971785646332
15342,New Fist of Fury,1976,86726688,218,2.8486238532110093,1.3027926728462398
15343,America's Atomic Bomb Tests,1997,86726906,185,2.3783783783783785,1.1186708172515913
15344,Hell on Heels: The Battle of Mary Kay,2002,86727091,168,2.767857142857143,1.0963859151001218
15345,Journeys with George,2002,86727259,908,3.4229074889867843,1.0586353135638975
15346,The Twilight Zone: Vol. 29,2000,86728167,2630,4.122813688212927,0.9814498429289479
15347,The Three Stooges: Nutty but Nice,1940,86730797,1868,3.663811563169165,1.299578597008297
15348,Wish You Were Dead,2002,86732665,166,2.4216867469879517,1.042708266188858
15349,The Hills Have Eyes,1977,86732831,1730,3.045086705202312,1.0677844917425554
15350,Fat Albert and the Cosby Kids,1972,86734561,820,3.790243902439024,1.0864587536756423
15351,The Hidden Fuhrer: Hitler's Sexuality,2004,86735381,140,2.907142857142857,1.1704481960308355
15352,Suite 16,1994,86735521,96,2.2395833333333335,1.1523959792777636
15353,To the Lighthouse,1983,86735617,140,2.742857142857143,1.05133539959852
15354,How to Stuff a Wild Bikini,1965,86735757,1300,2.6130769230769233,1.0983826194447108
15355,Pulp Fiction,1994,86737057,152078,4.094234537539947,1.080361430562965
15356,Eric Clapton Unplugged,1992,86889135,1900,3.8310526315789475,1.0599820988401154
15357,Breaking the Da Vinci Code,2005,86891035,316,1.9778481012658229,1.0446441716111783
15358,The Emperor's New Clothes,2002,86891351,3103,3.248146954560103,0.9541413447519063
15359,A Crime of Passion,2003,86894454,202,2.737623762376238,1.012530550586496
15360,Dr. Akagi,1998,86894656,257,3.11284046692607,1.1863812591485614
15361,Terror Within,1977,86894913,216,2.509259259259259,1.062800026226759
15362,The Crew,2000,86895129,2776,2.914985590778098,0.9938457237212147
15363,The Shield: Season 3,2004,86897905,6367,4.396104915972986,1.05189840140809
15364,Talk of Angels,1998,86904272,167,3.0479041916167664,1.0655654552038312
15365,Baby Bach,2000,86904439,801,3.8102372034956304,1.1998522874814432
15366,The Road,2000,86905240,87,2.8505747126436782,1.1196133941964066
15367,Duel in the Sun,1946,86905327,347,3.2536023054755043,0.9923090371070737
15368,Jackie Chan Adventures: The Search for the Talismans,2001,86905674,546,3.446886446886447,1.2615471829456075
15369,Live from Bonnaroo 2004,2004,86906220,103,3.4271844660194173,1.18732743659887
15370,The Last Year,2002,86906323,1548,2.804263565891473,1.2288762593384166
15371,Raid on Entebbe,1977,86907871,43,3.604651162790698,0.9678442812411541
15372,Choke,1995,86907914,382,3.667539267015707,1.1653567043863016
15373,Lord Peter Wimsey: Murder Must Advertise,1973,86908296,666,3.539039039039039,1.1373306460638233
15374,Empire Falls,2005,86908962,5013,3.5336126072212246,0.980722454190301
15375,Robin Hood (Disney),1973,86913975,26265,3.9889586902722254,0.9183037943699218
15376,Cartoon Crack-Ups,2001,86940240,135,2.911111111111111,1.2380789579719216
15377,Water's Edge,2003,86940375,230,2.643478260869565,0.9154832826609987
15378,Don't Be a Menace to South Central While Drinking Your Juice in the Hood,1996,86940605,6227,3.415127669824956,1.16323801831331
15379,Wodehouse Playhouse: Series 2,1976,86946832,176,3.0795454545454546,1.3375825455334345
15380,Pokemon Heroes: The Movie,2003,86947008,3240,3.2132716049382717,1.3650882168603626
15381,A Real Young Girl,2001,86950248,2240,2.2825892857142858,1.1592256078456877
15382,The Tin Star,1957,86952488,268,3.4477611940298507,0.9389352828389017
15383,Pukar,2000,86952756,105,2.914285714285714,1.1556427666375246
15384,Beethoven: The Sound and the Fury,2004,86952861,84,3.261904761904762,1.0364666123656627
15385,Death Wish 3,1985,86952945,2096,3.4060114503816794,1.0850045413871412
15386,Round Trip,2004,86955041,76,2.8289473684210527,1.185306510378521
15387,Barbarians at the Gate,1993,86955117,1667,3.361727654469106,0.9707411946135249
15388,Geobreeders,1999,86956784,209,3.2822966507177034,1.302086102459606
15389,Caught,1996,86956993,225,2.973333333333333,1.0238055370907984
15390,Bob Dylan: World Tour 1966: The Home Movies,2002,86957218,182,2.4065934065934065,1.292225458996844
15391,That Darn Cat,1997,86957400,1529,3.132766514061478,1.0023022542096116
15392,Fairly Oddparents: Channel Chasers,2004,86958929,766,3.8342036553524803,1.1322151076135265
15393,Ninja Resurrection,1999,86959695,1146,2.717277486910995,1.2365852272377569
15394,Dark Shadows: Vol. 10,1968,86960841,347,3.8184438040345823,1.2353603350864224
15395,Cirque du Soleil: Journey of Man: IMAX,2000,86961188,2747,3.3203494721514377,1.1587015039623352
15396,SpongeBob SquarePants: The Seascape Capers,1999,86963935,2825,4.017699115044247,1.1296667288708653
15397,Blind Chance,1987,86966760,301,3.46843853820598,1.1041302196315028
15398,In Pursuit of Honor,1995,86967061,1211,3.4880264244426096,1.0853640772312432
15399,Life with Judy Garland: Me and My Shadows,2001,86968272,1060,3.6443396226415095,1.077609180099084
15400,She Fought Alone,1995,86969332,450,3.582222222222222,1.0723367814448528
15401,Out of Ireland: Story of Emigration into America,1994,86969782,266,3.4586466165413534,1.0297183949335333
15402,Pollyanna,2003,86970048,413,3.6973365617433416,1.1404589686276694
15403,The Undefeated,1969,86970461,2410,3.666390041493776,1.040622538173554
15404,Stripteaser,1995,86972871,132,2.053030303030303,1.0682355456077597
15405,Auntie Mame,1958,86973003,11034,4.006162769621171,1.003870564994351
15406,Colossus: The Forbin Project,1970,86984037,469,3.511727078891258,1.0642329099910877
15407,Quadrophenia,1979,86984506,300,3.53,1.0209962455040338
15408,Dunsmore,2003,86984806,180,2.8222222222222224,0.925896295822207
15409,Wuthering Heights,1985,86984986,199,2.658291457286432,1.1314681597197886
15410,"Fast, Cheap & Out of Control",1997,86985185,3660,3.4166666666666665,1.1263829791260365
15411,Winchester '73,1950,86988845,2244,3.6350267379679146,0.9838461075178123
15412,The Scarlet and the Black,1983,86991089,528,3.768939393939394,1.1479647719067978
15413,Kira's Reason: A Love Story,2001,86991617,99,2.8282828282828283,1.0734669975158235
15414,The Twilight Samurai,2002,86991716,5098,4.02961945861122,0.9044729376651119
15415,Reborn from Hell,1996,86996814,106,2.3679245283018866,1.1921557427864615
15416,Phantasm,1979,86996920,2211,3.2487562189054726,1.1065333873473195
15417,MTV Power Yoga,2003,86999131,200,2.755,1.21448548776838
15418,Superstar: The Life and Times of Andy Warhol,1991,86999331,481,3.0395010395010393,1.085004076799952
15419,Ghost,1990,86999812,135431,3.649245741373836,1.0659975445485355
15420,3-2-1 Penguins: The Doom Funnel Rescue,2003,87135243,477,3.6163522012578615,1.1893944805034062
15421,Scenes from a Marriage (Theatrical Version),1974,87135720,1145,4.013100436681222,1.0129310203173791
15422,The Exorcist,1973,87136865,56893,3.92499956057863,0.985624023363132
15423,The House Next Door,2001,87193758,186,2.4086021505376345,1.0548052782618877
15424,Fourplay,2001,87193944,99,2.515151515151515,0.8688043143534213
15425,Death Warrant,1990,87194043,2551,3.333986671893375,1.0664777983500258
15426,Vacuuming Completely Nude in Paradise,2001,87196594,212,2.292452830188679,1.1114072426863897
15427,Problem Child / Problem Child 2,1990,87196806,3998,3.199849924962481,1.2554353971857724
15428,ECW: Path of Destruction,2000,87200804,523,3.2198852772466537,1.4341593317169248
15429,Innocent Blood,1992,87201327,1826,2.965498357064622,1.0797413579427553
15430,"Sesame Street: Elmo's World: Birthdays, Games & More",2001,87203153,103,3.0485436893203883,1.3173866508725025
15431,Angel: Season 2,2000,87203256,8496,4.2395244821092275,1.079881924852365
15432,Witch Hunter Robin,2002,87211752,1700,4.068823529411764,1.038366264027244
15433,Jack Frost (Animated),1979,87213452,53,3.4150943396226414,1.2802411663160282
15434,Enough,2002,87213505,43427,3.3666382665162224,1.0733607020200617
15435,Gidget,1959,87256932,1317,3.7775246772968867,1.009376966563381
15436,54,1998,87258249,9644,3.0943591870593115,0.964860261122816
15437,Alila,2004,87267893,158,2.1772151898734178,0.9905821542538659
15438,The Bitter Tears of Petra Von Kant,1972,87268051,478,3.0,1.3782530935783017
15439,Pursued,2004,87268529,622,3.0,0.9854243214207717
15440,Dora the Explorer: Meet Diego!,2003,87269151,2054,3.7716650438169426,1.1721182535756416
15441,Roast of Denis Leary: Uncensored,2003,87271205,1303,3.444359171143515,1.0699682037105482
15442,David Copperfield,1999,87272508,1717,3.7367501456027954,1.0058104535640966
15443,Boogeyman 2,1983,87274225,119,1.8487394957983194,1.0740534661291063
15444,Five Card Stud,1968,87274344,919,3.2861806311207835,1.0502782127998669
15445,The Yards,2000,87275263,2890,2.858477508650519,0.9220702787613904
15446,Campion: Death of a Ghost,1989,87278153,445,3.5730337078651684,1.0566816880570116
15447,Dario Argento Collection: Vol. 3: Tenebre,1982,87278598,488,3.2971311475409837,1.2129053180974905
15448,Elvis Has Left the Building,2005,87279086,1042,2.8291746641074855,1.0103082377806203
15449,I'm No Angel,1933,87280128,273,3.010989010989011,1.202815733403887
15450,Poldark,1996,87280401,179,2.5139664804469275,1.048316244554624
15451,Andromeda: Season 3,2002,87280580,933,3.847802786709539,1.1833011011322465
15452,Soul Hunter,2003,87281513,198,3.323232323232323,1.3282348188120592
15453,Hulchul,2004,87281711,287,3.1149825783972127,1.1615284519305684
15454,Major Dundee,1965,87281998,234,3.3205128205128207,0.9761286223866565
15455,Magic in the Water,1995,87282232,226,3.1238938053097347,1.0818923388999828
15456,Cadfael: The Virgin in the Ice,1995,87282458,1311,4.005339435545385,0.9587059928574533
15457,Danger Mouse: Seasons 1 & 2,1981,87283769,235,3.421276595744681,1.2051196056493008
15458,Under the Sand,2000,87284004,3624,3.3543046357615895,0.9789552772169277
15459,Two Bits,1995,87287628,135,2.948148148148148,1.063317788242474
15460,There's Something About McConkey,2000,87287763,126,3.238095238095238,1.371064766560759
15461,Random Harvest,1942,87287889,852,3.9507042253521125,0.9905241045624461
15462,Audrey Rose,1977,87288741,1170,3.1042735042735043,1.0200044546905542
15463,Chris Rock: Bring the Pain,1996,87289911,10056,4.015612569610183,0.9730123665660032
15464,Laird: White Knuckle Extreme,2004,87299967,705,3.3787234042553194,1.1222323567345072
15465,Saturday Night Live: The Best of Tom Hanks,2004,87300672,1252,3.509584664536741,1.0912390677096444
15466,Globe Trekker: Amsterdam,2004,87301924,88,2.9431818181818183,1.059137240500435
15467,Bangkok Dangerous,2000,87302012,341,2.844574780058651,1.12654255710603
15468,"Mother, Jugs and Speed",1976,87302353,617,3.06482982171799,1.0179959394760658
15469,Mad Dog Time,1996,87302970,143,2.6013986013986012,1.153528246096947
15470,The Message,1976,87303113,621,3.112721417069243,1.3163835082334625
15471,Francesco,1989,87303734,90,2.477777777777778,1.185352997378866
15472,Sex and the Single Mom,2003,87303824,274,3.091240875912409,1.1880164694817226
15473,A Pup Named Scooby-Doo,1988,87304098,207,3.4009661835748792,1.2466763674025527
15474,Sommersby,1993,87304305,7077,3.426169280768687,1.010798936728048
15475,Yellow Submarine,1968,87311382,8091,3.5553083673217154,1.0880185617709233
15476,John Denver: Wildlife Concert,1995,87319473,382,3.5104712041884816,1.3079080006544943
15477,Pee-Wee's Big Adventure,1985,87319855,28511,3.3178773105117325,1.1662071902752316
15478,Onmyoji,2001,87348366,687,3.151382823871907,1.1686443123748878
15479,Predator 2,1990,87349053,10825,3.1957505773672055,0.9884414926740077
15480,.hack//Legend of the Twilight,2003,87359878,736,3.922554347826087,1.1159573767001727
15481,Pink Floyd: Inside Pink Floyd: A Critical Review 1967-1974,2004,87360614,300,3.1366666666666667,1.2211970447975309
15482,Evilspeak,1982,87360914,146,2.6575342465753424,1.0944339636917189
15483,The Medallion,2003,87361060,17335,3.029708681857514,1.0218185101647075
15484,The Terrorist,1999,87378395,601,3.1014975041597337,1.1785723139650868
15485,Friends: Season 4,1997,87378996,23374,4.145118507743647,1.2148322890210341
15486,Mighty Joe Young,1998,87402370,15704,3.2111563932755987,1.0526089352408066
15487,Dimples,1936,87418074,1090,3.1403669724770644,1.1814793452755967
15488,Britney Spears: Live from Las Vegas,2001,87419164,329,3.142857142857143,1.4358477307972477
15489,Control Factor,2003,87419493,152,2.6184210526315788,0.9243362520886043
15490,"Quick Toning: Abs, Arms & Lower Body of Steel",2003,87419645,121,2.727272727272727,1.0523488093445659
15491,In God's Hands,1998,87419766,287,3.0209059233449476,1.2152838593289232
15492,Queen: Greatest Video Hits 1,2002,87420053,223,3.726457399103139,1.137052087627865
15493,Beast Wars Transformers: Season 1,1996,87420276,629,3.821939586645469,1.2809334544125295
15494,Cast Away: Bonus Material,2000,87420905,808,3.1930693069306932,1.1539220614536412
15495,Wild Wild West,1999,87421713,58624,2.8559804858078603,1.0937171957157614
15496,Keys to Tulsa,1997,87480337,350,2.6085714285714285,1.0161190674245186
15497,Assault on Precinct 13,2005,87480687,35662,3.455162357691661,0.9475299083427381
15498,Otogi Zoshi,2004,87516349,103,3.796116504854369,1.0645134108880918
15499,Petite Princess Yucie,2004,87516452,95,3.536842105263158,1.2880873320816613
15500,Home Alone 3,1997,87516547,2956,2.6177266576454667,1.2520661034662048
15501,Jack & the Beanstalk,1952,87519503,212,2.9764150943396226,1.0921721378244758
15502,They Live,1988,87519715,5543,3.5365325635937217,1.0019241956300746
15503,MacGyver: Season 1,1985,87525258,2363,3.929327126534067,1.0880020533549595
15504,The Hindenburg,1975,87527621,797,3.153074027603513,0.9420638390409491
15505,The First Power,1990,87528418,2327,3.048990116029222,1.020716889299724
15506,Music From Another Room,1997,87530745,2356,3.2415110356536503,1.0200827683538605
15507,Sleeping Beauty: Special Edition: Bonus Material,1959,87533101,110,3.7363636363636363,1.1255485347741478
15508,The Wild Angels,1966,87533211,206,2.616504854368932,1.0809558056923187
15509,Hamlet,1990,87533417,6876,3.598022105875509,0.9471899824237702
15510,Mi Vida Loca (My Crazy Life),1993,87540293,467,3.3854389721627407,1.1053897401093364
15511,The Patriot,2000,87540760,200832,3.7838541666666665,1.0969529958769821
15512,The Best of Sessions at West 54th: Vol. 2,1998,87741592,112,3.0089285714285716,1.0307377360959697
15513,Bawarchi,1972,87741704,226,3.4867256637168142,1.2201482881574623
15514,The Trial of Old Drum,2000,87741930,651,3.5023041474654377,1.1173444377604274
15515,Alanis Morissette: Feast on Scraps,2002,87742581,109,2.981651376146789,1.196183927560119
15516,The Incredible Mrs. Ritchie,2003,87742690,396,3.265151515151515,1.0337231558312625
15517,Funny Girl,1968,87743086,15950,3.665203761755486,1.0722544757078445
15518,Deadwood: Season 1,2004,87759036,13053,4.124492453842029,1.0933835599508617
15519,Fright Fest: Vincent Price,1946,87772089,75,3.36,1.0910545357588683
15520,Female Perversions,1997,87772164,480,2.472916666666667,1.1139717948504002
15521,The Millionairess,1960,87772644,127,2.47244094488189,1.0709240373418591
15522,Legend of the 7 Golden Vampires,1979,87772771,91,2.901098901098901,1.3097684138468448
15523,NHL Stanley Cup 2003,2003,87772862,122,3.2950819672131146,1.4297112203550915
15524,Instinct to Kill,2001,87772984,386,2.7875647668393784,1.07561322536128
15525,The Gift of Jabez,2002,87773370,227,2.6916299559471364,1.1917744829175856
15526,Shark Attack,1999,87773597,260,2.623076923076923,1.161996853003713
15527,Treasure Island,1973,87773857,158,2.7531645569620253,1.1119984795361126
15528,See How They Run,2002,87774015,123,2.910569105691057,1.111712442211336
15529,"Count Yorga, Vampire",1970,87774138,191,2.6335078534031413,1.0934013162695568
15530,Gandhi,1982,87774329,41850,4.146188769414576,0.8969298105399129
15531,Pitch,2001,87816179,151,1.8741721854304636,0.9718190478391057
15532,Bob Marley: The Legend Live,1979,87816330,879,3.907849829351536,1.0874900578455604
15533,The Watermelon Woman,1996,87817209,455,2.89010989010989,1.1602439062499306
15534,Pippi Longstocking: TV Series,1968,87817664,371,3.3099730458221024,1.2146379223012678
15535,The Volcano Disaster,2004,87818035,186,2.467741935483871,1.098156939870391
15536,The Blob,1958,87818221,4914,3.2865282865282865,0.9906531201743765
15537,Mr. Nanny,1993,87823135,1658,2.5838359469240046,1.223721805117241
15538,Jethro Tull: New Day Yesterday: 25th Anniversary Collection: 1969 - 1994,1969,87824793,245,3.379591836734694,1.1023128915846758
15539,Shrek (Full-screen),2001,87825038,128493,4.341956371164188,0.8177432166440016
15540,Best Men,1997,87953531,1347,2.7334818114328137,0.9828975429987336
15541,Demon Warrior Koji,2000,87954878,158,2.9430379746835444,1.170543911688423
15542,Menace II Society,1993,87955036,12648,3.773719165085389,0.9786778154647189
15543,Val Lewton: Cat People / The Curse of the Cat People,1942,87967684,241,3.3983402489626555,1.1077983400596618
15544,Tess,1980,87967925,833,3.4213685474189677,1.0167266402782762
15545,Slayers: Book of Spells,2000,87968758,590,3.6677966101694914,1.2163352400796812
15546,Michelangelo: Self Portrait,1989,87969348,123,3.178861788617886,1.154929486639334
15547,Narc,2002,87969471,18801,3.2590287750651563,0.947943778856985
15548,The Third Wheel,2002,87988272,1170,2.943589743589744,1.025435876918973
15549,Six Ways to Sunday,1997,87989442,319,2.793103448275862,1.091926524429643
15550,Undertow,2004,87989761,5708,2.68114926419061,0.9987458551885414
15551,Gates of Heaven,1978,87995469,536,3.3171641791044775,1.2017416539739179
15552,Vampire Assassins,2005,87996005,247,1.3967611336032388,0.8274574708223786
15553,The Most Dangerous Game,1932,87996252,348,3.1724137931034484,0.9673627682141751
15554,Chariots of Fire,1981,87996600,19377,3.7262734169376066,0.9864686568633001
15555,Do Ankhen Barah Haath,1957,88015977,132,2.8257575757575757,1.4328199157352108
15556,Way Down East,1920,88016109,205,3.1170731707317074,1.1373701885778245
15557,Father Ted: Series 1-2,1995,88016314,1734,3.5605536332179932,1.3612578713166426
15558,Thinner,1996,88018048,5037,3.1653762160015884,1.0479132683580872
15559,Bite Me!,2004,88023085,191,2.183246073298429,1.0746639251474746
15560,Contract Killer,1999,88023276,2335,3.0955032119914345,1.1428396924431337
15561,Gruesome Twosome,1967,88025611,81,2.4444444444444446,1.405456737852613
15562,Sesame Street: Kids' Favorite Songs,1999,88025692,102,2.9019607843137254,1.294860155380318
15563,Take Me Home: The John Denver Story,2000,88025794,120,3.0166666666666666,1.2178076841421044
15564,Do You Remember Dolly Bell?,1981,88025914,94,3.276595744680851,1.3079483310045688
15565,Lexx: Series 2,1998,88026008,610,2.9868852459016395,1.359782457267997
15566,Tribulation,2000,88026618,206,2.9805825242718447,1.2066207528664494
15567,Up and Down,2005,88026824,485,3.051546391752577,1.0529402526652958
15568,Sister Wendy's American Collection,2001,88027309,350,3.5171428571428573,1.2954835201655048
15569,A Woman Called Moses,1978,88027659,383,3.8720626631853787,1.1704934918016792
15570,Halloween,1978,88028042,29559,3.62363408775669,1.0696494654322959
15571,UFC 44: Ultimate Fighting Championship: Only One Will Be Undisputed,2004,88057601,1394,3.9555236728837877,1.0942796572332092
15572,The Legend of the 7 Golden Vampires/7 Brothers of Dracula,1974,88058995,200,2.78,1.1232096865679178
15573,The Touch,2004,88059195,103,2.7281553398058254,1.0352446805876756
15574,Zapped Again!,1993,88059298,174,2.4827586206896552,1.1730897307745356
15575,Escape to Watership Down,1999,88059472,119,2.6050420168067228,1.1243559306281927
15576,Chungking Express,1994,88059591,4744,3.680860033726813,1.1095954030578057
15577,Battle of the Planets: 25th Anniversary Collection,1978,88064335,199,3.2562814070351758,1.1986794413946293
15578,A Bright Shining Lie,1998,88064534,455,3.098901098901099,0.9659584439784653
15579,Mimic 3: Sentinel,2003,88064989,807,2.292441140024783,1.0448338068602374
15580,"I Love You, I Love You Not",1996,88065796,1011,2.75568743818002,0.9998292619971973
15581,Forces of Nature,1999,88066807,20972,3.077341216860576,0.9743651264735316
15582,My Favorite Martian: Season 1,1963,88087779,217,3.248847926267281,1.1611257289546209
15583,Rockers,2000,88087996,356,3.6769662921348316,1.1967314141090577
15584,Todd Rundgren: Live in San Francisco,2002,88088352,102,2.5784313725490198,1.2162000811737912
15585,Greater Tuna,1994,88088454,138,3.1666666666666665,1.3328803578375588
15586,Strangers When We Meet,1960,88088592,108,3.185185185185185,0.9732358032200678
15587,Oswald: Welcome to the Big City!,2001,88088700,189,3.201058201058201,1.357635254177323
15588,The Nanny: Season 1,1993,88088889,417,3.618705035971223,1.4026132690590754
15589,They Might Be Giants,1971,88089306,542,3.274907749077491,1.1168276314093573
15590,Lumiere Brothers' First Films,1896,88089848,152,3.6776315789473686,1.206353649401295
15591,Doctor Who: The Robots of Death,1976,88090000,1743,3.5209409064830752,1.258131476344583
15592,Cold Harvest,1998,88091743,115,2.0782608695652174,1.0644273911721291
15593,Stuart Little 2,2002,88091858,24387,3.3904539303727397,0.9644966191856256
15594,Midsomer Murders: Death of a Hollow Man,1998,88116245,516,4.058139534883721,0.8981633002207058
15595,Irreversible,2002,88116761,7303,2.8977132685197864,1.280500371375693
15596,Eye for an Eye,1996,88124064,14343,3.598968137767552,0.991255946615408
15597,Psycho,1998,88138407,10157,3.152407206852417,1.0810455178283944
15598,Trailer Park Boys: Season 3,2003,88148564,75,4.6,1.058300524425836
15599,Vice Girls,1996,88148639,104,1.8269230769230769,1.1045561908287984
15600,"Honey, We Shrunk Ourselves",1997,88148743,1057,3.4077578051087984,1.1331657858410082
15601,Boogiepop Phantom,2000,88149800,305,3.5278688524590165,1.2545172342367577
15602,The Banger Sisters,2002,88150105,19760,3.148026315789474,0.9749396074495467
15603,To Catch a Thief,1955,88169865,20596,4.057244125072829,0.820200072951
15604,Radar Men from the Moon,1951,88190461,179,2.9385474860335195,1.1294039124537099
15605,Fellini's Roma,1972,88190640,1006,3.4343936381709743,1.1302676454790626
15606,Elton John: One Night Only: The Greatest Hits Live,2000,88191646,181,3.8287292817679557,1.1459527815492085
15607,Hell's Angels,1929,88191827,1267,3.1988950276243093,0.9609085631850859
15608,7 Days in September,2004,88193094,137,3.4306569343065694,1.0588219623710875
15609,An Evening with the Alvin Ailey American Dance Theater,1986,88193231,128,3.0390625,1.2209265420547422
15610,Videodrome,1983,88193359,4777,3.338287628218547,1.1031504917707275
15611,With Honors,1994,88198136,13705,3.577599416271434,0.9675404270550123
15612,Queen of the Stardust Ballroom,1975,88211841,124,2.903225806451613,1.102923935308307
15613,The Sex Pistols: The Great Rock 'n' Roll Swindle,1980,88211965,133,2.924812030075188,1.2116232829163116
15614,Blue Seed: Beyond,2003,88212098,393,3.6666666666666665,1.1539657622702428
